28.838507,17073.94922,4708.25,5.44,0.67,1.42,89.57225,2001.76001
28.619526,16964.09961,4648.819824,5.27,0.68,1.34,87.108406,1979.26001
28.610006,17000.35938,4674.379883,5.43,0.68,1.39,87.687561,1989.26001
28.505281,16995.13086,4662.160156,5.4,0.69,1.45,89.974724,1989.569946
28.886112,17213.31055,4748.470215,5.48,0.7,1.49,88.472839,2022.189941
28.819466,17229.13086,4750.279785,5.4,0.7,1.49,86.460541,2019.640015
28.828987,17251.5293,4728.669922,5.25,0.71,1.5,88.10965,2015.930054
28.724258,17325.75977,4763.970215,5.46,0.66,1.41,90.760002,2027.219971
29.4764,17481.49023,4774.990234,5.64,0.64,1.39,92.490189,2040.589966
29.438318,17602.30078,4795.649902,5.66,0.62,1.34,92.401199,2049.580078
29.60017,17623.86914,4808.870117,5.69,0.63,1.38,91.05661,2051.600098
29.571609,17582.57031,4821.660156,5.66,0.64,1.42,91.699249,2049.800049
29.581127,17502.58984,4768.859863,5.36,0.64,1.37,87.497391,2036.709961
29.619211,17515.73047,4773.5,5.3,0.63,1.39,89.079269,2035.939941
29.981001,17535.39063,4766.790039,5.27,0.65,1.37,88.792549,2037.050049
29.971481,17633.10938,4846.620117,5.17,0.63,1.29,92.04528,2055.01001
30.304708,17716.66016,4869.290039,5.12,0.61,1.26,89.909752,2063.949951
30.266628,17685.08984,4869.850098,5.12,0.59,1.21,89.781219,2059.73999
30.39992,17792.75,4914.540039,4.95,0.62,1.24,89.514282,2072.780029
29.733461,17737,4891.799805,4.87,0.59,1.22,87.19091,2066.129883
29.495441,17603.32031,4843.930176,4.88,0.56,1.17,89.019951,2045.170044
29.419275,17716.05078,4920.720215,5.17,0.55,1.2,89.217682,2066.659912
29.162212,17541.96094,4848.370117,5.1,0.52,1.14,91.382874,2041.910034
29.314548,17576.96094,4850.689941,5.3,0.54,1.16,93.004295,2047.599976
29.238379,17556.41016,4833.399902,5.38,0.53,1.16,95.149704,2041.98999
29.33359,17721.25,4872.089844,5.62,0.54,1.22,96.860107,2061.719971
29.495441,17908.2793,4947.419922,5.62,0.55,1.22,93.52829,2082.419922
29.533525,17926.42969,4945.890137,5.62,0.55,1.26,91.175255,2082.780029
29.543047,17897.46094,4938.220215,5.47,0.53,1.22,93.459084,2080.72998
29.571609,18004.16016,4960.02002,5.35,0.52,1.24,91.99585,2094.340088
29.657297,18053.59961,4940.330078,5.5,0.53,1.26,95.268349,2100.800049
29.657297,18096.26953,4948.129883,5.71,0.54,1.32,91.738792,2102.399902
29.495441,17982.51953,4945.890137,5.68,0.56,1.35,93.053726,2091.47998
29.285984,18003.75,4906.22998,5.73,0.56,1.37,92.213356,2091.580078
29.209818,17977.24023,4895.790039,5.59,0.57,1.38,90.36454,2087.790039
29.419275,17990.32031,4888.279785,5.76,0.61,1.4,91.550941,2091.699951
29.447838,18041.55078,4863.140137,5.96,0.58,1.33,92.252899,2095.149902
29.419275,17830.75977,4805.290039,6.01,0.56,1.28,94.11161,2075.810059
29.276464,17773.64063,4775.359863,6.05,0.56,1.28,99.36145,2065.300049
29.409756,17891.16016,4817.589844,5.87,0.55,1.32,98.550735,2081.429932
29.162212,17750.91016,4763.220215,5.67,0.53,1.25,94.576286,2063.370117
28.629047,17651.25977,4725.640137,5.7,0.52,1.23,84.323761,2051.120117
28.457674,17660.71094,4717.089844,5.77,0.51,1.2,83.770111,2050.629883
28.676655,17740.63086,4736.160156,5.8,0.51,1.23,88.43663,2057.139893
28.438633,17705.91016,4750.209961,5.64,0.51,1.2,84.392967,2058.689941
29.019403,17928.34961,4809.879883,5.84,0.52,1.2,86.409859,2084.389893
28.886112,17711.11914,4760.689941,6.07,0.53,1.2,88.871643,2064.459961
28.64809,17720.5,4737.330078,6.15,0.54,1.24,87.784111,2064.110107
28.219654,17535.32031,4717.680176,6.09,0.55,1.22,87.339203,2046.609985
